contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
728,do you have any limes in that briefcase?,1.4664948453608246,0.0335051546391752,388,243,109,36,True,True,40
728,"Thanks for responding to my text, but I already bought the island through another realtor.",1.4663212435233162,0.0344198533533157,386,246,100,40,False,True,90
728,Lemme guess. 2020?,1.4663072776280324,0.037039967758577,371,246,77,48,True,True,18
728,"I've had three of these, so I'm pretty wrecked myself.",1.4662576687116564,0.0362374886847935,326,205,91,30,False,True,54
728,"I thought I sent my census form in.""",1.4653739612188366,0.0363603818218384,361,234,86,41,False,False,36
728,Thanks for swimming here. I'd like to sue Carnival Cruise Lines.,1.4647519582245432,0.0351995305958016,383,248,92,43,False,True,64
728,Good flight?,1.4646464646464648,0.0467506784530258,198,124,56,18,True,True,12
728,"Chill out dude.  I sent my census form back in a bottle a month ago.""",1.4635416666666667,0.0357045507358341,384,252,86,46,False,False,69
728,"You say stranded, I say indefinite vacation",1.463013698630137,0.0347839815440542,365,231,99,35,False,False,43
728,"Where you're standing is my VRBO, but covenants limit you to a three day stay.",1.462962962962963,0.0387499833266956,378,263,55,60,False,True,78
728,I said you’d be working remotely.,1.462962962962963,0.0345369697334697,378,241,99,38,False,True,33
728,"Just think of this as working remotely but without the work, Zoom, the kids fighting, the dog sulking, and the oppressive anxiety of a surging pandemic.",1.4627659574468086,0.0352778960997062,376,243,92,41,False,True,152
728,"The quarantine is hard for us employers too, Steven.",1.4625668449197862,0.0358184760299346,374,244,87,43,False,True,52
728,Do you have a phone charger?,1.4617486338797814,0.0355640108640049,366,236,91,39,True,True,28
728,"You're late!  Could we reschedule for tomorrow, say 10?",1.4610951008645534,0.035136429410232,347,218,98,31,True,True,55
728,I take it Biden didn’t win?,1.4608695652173913,0.0382594141341587,345,230,71,44,True,True,27
728,White Collar versus Blue Collar,1.4604904632152589,0.0388923169474396,367,254,57,56,False,False,31
728,Taking a little break after moderating that debate?,1.4601769911504423,0.038086713332319,339,224,74,41,True,True,51
728,Let me get this straight.  Dad’s will left me the half of the island without a beach chair?,1.4596100278551531,0.0356306622023797,359,231,91,37,True,True,91
728,You must be the new guy.,1.4587912087912087,0.035271420579663,364,234,93,37,False,True,24
728,"As you can see, 64 square feet, very low-crime area, and a beautiful view of the ocean.",1.4587912087912087,0.0361195047695624,364,238,85,41,False,True,87
728,You would not believe how crazy my day has been.,1.4586894586894588,0.0371064750912776,351,231,79,41,False,True,48
728,I hope you didn’t have trouble finding the place.,1.4586894586894588,0.0343733952111137,351,219,103,29,False,True,49
728,You can relax now that you're washed up.,1.4585635359116025,0.0349773644727022,362,231,96,35,False,True,40
728,The secret is big tips to the mermaids.,1.4585635359116025,0.0343147642547187,362,228,102,32,False,True,39
728,You have to get up at 6am to reserve this lounge chair,1.4585635359116025,0.0340910357619684,362,227,104,31,False,False,54
728,Just lean in.,1.4583333333333333,0.0400571203115111,360,254,47,59,False,True,13
728,"No, I'm not concerned about rising sea levels, why do you ask?",1.458041958041958,0.039781716928727,286,184,73,29,True,True,62
728,I've been working remotely.,1.4577259475218658,0.0346864910678631,343,214,101,28,False,True,27
728,"Ok, swim back and tell him, the Republic of Jimmy will retaliate with 110% tariffs on coconuts and coconut husks, and bring back a bottle of rum.",1.4573863636363635,0.0352315934847603,352,224,95,33,False,True,145
728,Dude ... for the last time ... I don’t want to renew my car warranty!,1.456338028169014,0.0367876617315444,355,234,80,41,False,True,69
728,I forgot to sign what?,1.4558823529411764,0.0402588535703376,272,174,72,26,True,True,22
728,"Yes, I have already completed the 2020 Census.",1.4551083591331269,0.0379891700338084,323,211,77,35,False,True,46
728,"No, I don’t need flood insurance, but thanks for stopping by.",1.4548104956268222,0.0370526830841755,343,225,80,38,False,True,61
728,Sorry dude. Last coconut.,1.4542857142857142,0.0384693392834928,350,238,65,47,False,True,25
728,You did agree to work remotely,1.454268292682927,0.0365538855387623,328,210,87,31,False,False,30
728,Really? Do I look like a tax cheat?,1.4539877300613495,0.0364557455963209,326,208,88,30,True,True,35
728,Uber Eats .... that's how.,1.452054794520548,0.0388619054449049,292,188,76,28,False,True,26
728,It’s a matter of perspective. You’re not stranded. You’re liberated .,1.4516129032258065,0.0360231574196107,341,220,88,33,False,True,69
728,Drink? You look like you need it.,1.4516129032258065,0.0357829228626976,341,219,90,32,True,True,33
728,Ready for that three hour tour?,1.4516129032258065,0.0367344358350431,341,223,82,36,True,True,31
728,"This one's already taken. You got to quarantine on the next one or the 3,45,678th one.",1.4513274336283186,0.0400671120436144,339,240,47,52,False,True,86
728,Can I offer you a drink before you head back?,1.4505119453924915,0.0387597629024692,293,189,76,28,True,True,45
728,Does it look like I care if my car's warranty is about to expire?,1.450381679389313,0.0427299125286174,262,174,58,30,True,True,65
728,Does it come with salt on the rim?,1.4501510574018126,0.0414786098494715,331,235,43,53,True,True,34
728,"Yeah,a building a raft would have been the smarter choice, but you gotta admit this lounge chair is pretty sweet.",1.4498480243161094,0.0369612800890998,329,214,82,33,False,True,113
728,What are the chances that briefcase is full of ice?,1.4498381877022657,0.0384185567009594,309,202,75,32,True,True,51
728,"Just relax, it's not like your life was going anywhere",1.449404761904762,0.0364002908513333,336,218,85,33,False,False,54
728,"Allergic to coconut?,
Dude, this is clearly not your day.",1.449404761904762,0.0364002908513333,336,218,85,33,True,True,57
728,"Yes, I can add the missing signature. No, I don't have a pen.",1.448844884488449,0.0369535082799442,303,192,86,25,False,True,61
728,"Universal Basic Income, brah.",1.4487951807228916,0.0400343733201834,332,230,55,47,False,True,29
728,Working remotely or not remotely working?,1.4487951807228916,0.0364658160838209,332,215,85,32,True,True,41
728,I've been stranded here since February.  What did I miss?,1.4475308641975309,0.0393575894051057,324,220,63,41,True,True,57
728,You're late.,1.4464831804281346,0.0366017531388972,327,212,84,31,False,True,12
728,"Oh, take that tie off! It's Casual Friday.",1.4464831804281346,0.0366017531388972,327,212,84,31,False,True,42
728,Election season huh? I looked just like you in 2016.,1.4464831804281346,0.0378615266894504,327,217,74,36,True,True,52
728,Please tell me you have rum in that suitcase.,1.4458598726114649,0.040546772982267,314,216,56,42,False,True,45
728,"Dave, I'm just saying maybe it's time you rethink your commute.",1.4458204334365323,0.0358675633799219,323,206,90,27,False,True,63
728,"Ah, you must be the guy from 2020.",1.445578231292517,0.0401162162835035,294,196,65,33,False,True,34
728,"Amazon won’t pick us up, but they will deliver.",1.4455445544554455,0.0381029342339172,303,197,77,29,False,True,47
728,"For obvious reasons, you should send for your mail-in ballot now.",1.4444444444444444,0.037860293950659,315,207,76,32,False,True,65
728,You must have mixed up your dates.  I booked this through Airbnb for another week,1.4444444444444444,0.0345073474697522,315,195,100,20,False,False,81
728,"Sorry, I must have butt-dialed you.",1.4444444444444444,0.0386689991919353,306,202,72,32,False,True,35
728,"Sorry, our appointment was yesterday.",1.4440993788819876,0.0364721266918177,322,208,85,29,False,True,37
728,I'm isolating.   What brings you here?,1.4440993788819876,0.0377751688200578,322,213,75,34,True,True,38
728,Thanks again for meeting at my place.,1.4440993788819876,0.0364721266918177,322,208,85,29,False,True,37
728,You’ve gone to a lot of trouble for an overdue library book,1.4440993788819876,0.0372594207925985,322,211,79,32,False,False,59
728,Next time we can use Zoom.,1.4440993788819876,0.0369988508876688,322,210,81,31,False,True,26
728,"I used to do a lot of business travel, but this working from home thing is really working out for me.",1.4440993788819876,0.034565441265521,322,201,99,22,False,True,101
728,"Hey man, I'm trying to quarantine here!",1.44375,0.0366328020566319,320,207,84,29,False,True,39
728,I thought this was just your Zoom background.,1.44375,0.0371637880133125,320,209,80,31,False,True,45
728,How was your first day commuting back to the office?,1.44375,0.0379463380178577,320,212,74,34,True,True,52
728,Man you IRS guys are relentless,1.4433962264150944,0.0367953651382308,318,206,83,29,False,False,31
728,"Don't worry, man, this place has Amazon Prime.",1.4433656957928802,0.038662071945669,309,205,71,33,False,True,46
728,I guess it's true; the IRS will always find you.,1.4425087108013936,0.0370709117811111,287,181,85,21,False,True,48
728,"yep, never have to see or hear  trump again.",1.4425087108013936,0.0402232678996507,287,191,65,31,False,True,44
728,"No, that island is just 1,500 miles west of here.",1.4416403785488958,0.0379371585371809,317,210,74,33,False,True,49
728,"Honestly, I don't remember checking that I would be interested in a home security system.",1.4415584415584417,0.038195591502768,308,203,74,31,False,True,89
728,"It's island, not usland.",1.4415584415584417,0.0387454021032869,308,205,70,33,False,True,24
728,Ya... I clicked on ‘wanna get away?’,1.4415584415584417,0.038195591502768,308,203,74,31,True,False,36
728,"Unless you have a mask in that briefcase, you need to find another island.",1.4415584415584417,0.0384714790097269,308,204,72,32,False,True,74
728,How was the flight?,1.4412811387900355,0.0399034706495367,281,185,68,28,True,True,19
728,Is the election over yet?,1.4412811387900355,0.0402207209074583,281,186,66,29,True,True,25
728,"When asked what the one thing I would want if ever stuck on a deserted island, I should have been more specific when I said, “a blonde with big coconuts”...",1.4411764705882353,0.0392036304194497,306,205,67,34,False,True,156
728,Do I look like I need a retirement plan?,1.4409722222222223,0.0385752929993624,288,187,75,26,True,True,40
728,"You think you got problems, this is the last straw.",1.4408945686900958,0.0377487313032828,313,206,76,31,False,True,51
728,Did the IRS ask about my off-shore assets?,1.4408945686900958,0.0369259604847408,313,203,82,28,True,True,42
728,It’s not as good as it looks- I ran out of Grenadine.,1.4408945686900958,0.0357995299969832,313,199,90,24,False,True,53
728,Amor Fati versus Amor Fatigue,1.4408945686900958,0.0430702660313941,313,227,34,52,False,False,29
728,I returned my census by glass bottle.,1.4408945686900958,0.0372022393163311,313,204,80,29,False,True,37
728,"I was like you once, back when I cared.",1.4408945686900958,0.0369259604847408,313,208,74,31,False,True,39
728,"Hi Honey, we're out of coconuts ...",1.4408945686900958,0.0430702660313941,313,227,34,52,False,True,35
728,"Bad news, man. This island’s only 5 feet wide.",1.4408945686900958,0.0380190316477994,313,207,74,32,False,True,46
728,"Whoa bud, the starfish is six feet.",1.4405144694533762,0.0370929860484587,311,202,81,28,False,True,35
728,"Don't worry. No matter what happens here, you died in the plane crash.",1.44,0.0380576339327264,300,196,76,28,False,True,70
728,The good news is that Amazon delivers...,1.4398625429553265,0.0400996499141078,291,195,64,32,False,True,40
728,"No, the tide is out.",1.439446366782007,0.0384718535891217,289,188,75,26,False,True,20
728,"Dude, the meeting was yesterday.",1.4392857142857145,0.0403149177123597,280,186,65,29,False,True,32
728,A cruise ship passes by every few days but damned if I'm getting on one. Those things are Covid-19 death traps.,1.4390243902439024,0.0392857527794606,287,189,70,28,False,True,111
728,"Too bad.  The last guy hated coconuts, too.",1.4384057971014492,0.0397543342986644,276,181,69,26,False,True,43
728,Now do you believe my Zoom background is real?,1.4383561643835616,0.0399904679244793,292,196,64,32,True,True,46
728,You searchin' for your long lost shaker of salt?,1.4381270903010033,0.0398653982026591,299,202,63,34,True,True,48
728,"As long as you're up, can you get me another drink?",1.4381270903010033,0.0375457120280075,299,194,79,26,True,True,51
728,You look a little washed-up.,1.4381270903010033,0.038722929031432,299,198,71,30,False,True,28
728,"And its all thanks to you, my offshore accountant",1.4381270903010033,0.0390116830967869,299,199,69,31,False,False,49
728,"A monkey, gorilla and King Kong all fight to take bananas from a coconut tree. Who will get the bananas?
None of them as a coconut tree does not have bananas.",1.437908496732026,0.0410564785499384,306,213,52,41,True,True,158
728,"Relax, I've walked a mile in your shoe.",1.437908496732026,0.0366437585780868,306,197,84,25,False,True,39
